Percentage Generated Data,Iteration,Model Pairing,Method Name,Num Real Samples,Num Generated Samples,Accuracy,Original Model Accuracy
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,557,61,0.8181229773462784,0.8718446601941747
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,557,61,0.4336569579288026,0.8718446601941747
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,626,69,0.8297734627831715,0.8718446601941747
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,626,69,0.8161812297734627,0.8718446601941747
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,626,69,0.7365695792880259,0.8718446601941747
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,695,77,0.8181229773462784,0.8718446601941747
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,695,77,0.772168284789644,0.8718446601941747
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,695,77,0.8271844660194175,0.8718446601941747
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,1,0,0.170873786407767,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,1,0,0.1423948220064725,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,1,0,0.18122977346278318,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,7,0,0.1423948220064725,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,7,0,0.1818770226537217,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,7,0,0.32362459546925565,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,14,1,0.32362459546925565,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,14,1,0.32362459546925565,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,14,1,0.31909385113268607,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,70,7,0.3851132686084142,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,70,7,0.486084142394822,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,70,7,0.47313915857605177,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,139,15,0.4899676375404531,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,139,15,0.5029126213592233,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,139,15,0.49838187702265374,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,208,23,0.541747572815534,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,208,23,0.5618122977346278,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,208,23,0.32362459546925565,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,279,30,0.6019417475728155,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,279,30,0.6019417475728155,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,279,30,0.36893203883495146,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,348,38,0.510032362459547,0.7223300970873786
